Date,Package,Title,pkg,cum_pkgs
2016-01-07,solarPos,Solar Position Algorithm for Solar Radiation Applications,1,2690
2016-01-08,bmeta,Bayesian Meta-Analysis and Meta-Regression,1,2691
2016-01-08,fwi.fbp,"Fire Weather Index System and Fire Behaviour Prediction System
Calculations",1,2692
2016-01-08,MakefileR,Create 'Makefiles' Using R,1,2693
2016-01-08,robustHD,Robust Methods for High-Dimensional Data,1,2694
2016-01-08,S2sls,Spatial Two Stage Least Squares Estimation,1,2695
2016-01-08,vrcp,"Change Point Estimation for Regression with Varying Segments and
Heteroscedastic Variances",1,2696
2016-01-11,concordance,Product Concordance,1,2697
2016-01-11,gSEM,Semi-Supervised Generalized Structural Equation Modeling,1,2698
2016-01-11,mmppr,"Markov Modulated Poisson Process for Unsupervised Event
Detection in Time Series of Counts",1,2699
2016-01-11,pRF,Permutation Significance for Random Forests,1,2700
2016-01-11,rlm,Robust Fitting of Linear Model,1,2701
2016-01-12,CircOutlier,Detection of Outliers in Circular-Circular Regression,1,2702
2016-01-12,intercure,Cure Rate Estimators for Interval Censored Data,1,2703
2016-01-12,mefa,Multivariate Data Handling in Ecology and Biogeography,1,2704
2016-01-12,msltrend,"Improved Techniques to Estimate Trend, Velocity and Acceleration
from Sea Level Records",1,2705
2016-01-12,networkDynamicData,Dynamic (Longitudinal) Network Datasets,1,2706
2016-01-12,rodd,Optimal Discriminating Designs,1,2707
2016-01-12,SALES,"Elastic Net and (Adaptive) Lasso Penalized Sparse Asymmetric
Least Squares (SALES) and Coupled Sparse Asymmetric Least
Squares (COSALES) using Coordinate Descent and Proximal
Gradient Algorithms",1,2708
2016-01-13,BinaryEMVS,Variable Selection for Binary Data Using the EM Algorithm,1,2709
2016-01-13,breakpoint,"An R Package for Multiple Break-Point Detection via the
Cross-Entropy Method",1,2710
2016-01-13,dChipIO,Methods for Reading dChip Files,1,2711
2016-01-13,MASSTIMATE,Body Mass Estimation Equations for Vertebrates,1,2712
2016-01-13,proftools,Profile Output Processing Tools for R,1,2713
2016-01-13,svs,Tools for Semantic Vector Spaces,1,2714
2016-01-15,Actigraphy,Actigraphy Data Analysis,1,2715
2016-01-15,FDRsampsize,"Compute Sample Size that Meets Requirements for Average Power
and FDR",1,2716
2016-01-15,HKprocess,Hurst-Kolmogorov Process,1,2717
2016-01-15,PASWR2,"Probability and Statistics with R, Second Edition",1,2718
2016-01-15,sharx,Models and Data Sets for the Study of Species-Area Relationships,1,2719
2016-01-16,OriGen,Fast Spatial Ancestry via Flexible Allele Frequency Surfaces,1,2720
2016-01-17,freqparcoord,Novel Methods for Parallel Coordinates,1,2721
2016-01-18,assortnet,"Calculate the Assortativity Coefficient of Weighted and Binary
Networks",1,2722
2016-01-18,CepLDA,"Discriminant Analysis of Time Series in the Presence of
Within-Group Spectral Variability",1,2723
2016-01-18,cycleRtools,Tools for Cycling Data Analysis,1,2724
2016-01-18,OceanView,Visualisation of Oceanographic Data and Model Output,1,2725
2016-01-18,plot3Drgl,Plotting Multi-Dimensional Data - Using 'rgl',1,2726
2016-01-18,rpcdsearch,"Tools for the Construction of Clinical Code Lists for Primary
Care Database Studies",1,2727
2016-01-19,AmpliconDuo,"Statistical Analysis of Amplicon Data of the Same Sample to
Identify Artefacts",1,2728
2016-01-19,igraphinshiny,Use 'shiny' to Demo 'igraph',1,2729
2016-01-19,pAnalysis,Benchmarking and Rescaling R2 using Noise Percentile Analysis,1,2730
2016-01-19,SNscan,Scan Statistics in Social Networks,1,2731
2016-01-19,SubpathwayLNCE,"Identify Signal Subpathways Competitively Regulated by LncRNAs
Based on ceRNA Theory",1,2732
2016-01-20,corclass,Correlational Class Analysis,1,2733
2016-01-20,extremevalues,Univariate Outlier Detection,1,2734
2016-01-20,miCoPTCM,Promotion Time Cure Model with Mis-Measured Covariates,1,2735
2016-01-21,FreqProf,Frequency Profiles Computing and Plotting,1,2736
2016-01-21,sclero,Measure Growth Patterns and Align Sampling Spots in Photographs,1,2737
2016-01-22,DYM,Did You Mean?,1,2738
2016-01-22,netgen,Network Generator for Combinatorial Graph Problems,1,2739
2016-01-23,AsynchLong,Regression Analysis of Sparse Asynchronous Longitudinal Data,1,2740
2016-01-23,fSRM,"Social Relations Analyses with Roles (""Family SRM"")",1,2741
2016-01-23,ramsvm,Reinforced Angle-Based Multicategory Support Vector Machines,1,2742
2016-01-23,webreadr,Tools for Reading Formatted Access Log Files,1,2743
2016-01-24,medicalrisk,Medical Risk and Comorbidity Tools for ICD-9-CM Data,1,2744
2016-01-24,VertexSimilarity,Creates Vertex Similarity Matrix for an Undirected Graph,1,2745
2016-01-25,surveyoutliers,Helps Manage Outliers in Sample Surveys,1,2746
2016-01-26,distance.sample.size,Calculates Study Size Required for Distance Sampling,1,2747
2016-01-26,SteinIV,Semi-Parametric Stein-Like Estimator with Instrumental Variables,1,2748
2016-01-27,LaplaceDeconv,"Laplace Deconvolution with Noisy Discrete Non-Equally Spaced
Observations on a Finite Time Interval",1,2749
2016-01-27,wBoot,Bootstrap Methods,1,2750
2016-01-28,sscor,Robust Correlation Estimation and Testing Based on Spatial Signs,1,2751
2016-01-29,bqtl,Bayesian QTL Mapping Toolkit,1,2752
2016-01-29,IMP,Interactive Model Performance Evaluation,1,2753
2016-01-30,asymLD,"Asymmetric Linkage Disequilibrium (ALD) for Polymorphic Genetic
Data",1,2754
2016-01-30,cepp,Context Driven Exploratory Projection Pursuit,1,2755
2016-01-30,EBglmnet,"Empirical Bayesian Lasso and Elastic Net Methods for Generalized
Linear Models",1,2756
2016-01-30,StockChina,Real-Time Stock Price & Volume in China Market,1,2757
2016-01-30,wildpoker,Best Hand Analysis for Poker Variants Including Wildcards,1,2758
2016-01-30,zooaRch,Analytical Tools for Zooarchaeological Data,1,2759
2016-01-31,psoptim,Particle Swarm Optimization,1,2760
2016-01-31,regpro,Nonparametric Regression,1,2761
2016-01-31,tripEstimation,"Metropolis Sampler and Supporting Functions for Estimating
Animal Movement from Archival Tags and Satellite Fixes",1,2762
2016-02-01,acid,Analysing Conditional Income Distributions,1,2763
2016-02-01,exreport,"Fast, Reliable and Elegant Reproducible Research",1,2764
2016-02-01,gsDesign,Group Sequential Design,1,2765
2016-02-01,murphydiagram,Murphy Diagrams for Forecast Comparisons,1,2766
2016-02-01,scorer,Quickly Score Models in Data Science and Machine Learning,1,2767
2016-02-02,FastGP,Efficiently Using Gaussian Processes with Rcpp and RcppEigen,1,2768
2016-02-02,GGMridge,"Gaussian Graphical Models Using Ridge Penalty Followed by
Thresholding and Reestimation",1,2769
2016-02-02,graticule,Meridional and Parallel Lines for Maps,1,2770
2016-02-02,nnet,Feed-Forward Neural Networks and Multinomial Log-Linear Models,1,2771
2016-02-02,patPRO,Visualizing Temporal Microbiome Data,1,2772
2016-02-02,quantileDA,Quantile Classifier,1,2773
2016-02-03,rworldmap,Mapping Global Data,1,2774
2016-02-03,sgeostat,An Object-Oriented Framework for Geostatistical Modeling in S+,1,2775
2016-02-04,ABCp2,Approximate Bayesian Computational Model for Estimating P2,1,2776
2016-02-04,ABHgenotypeR,Easy Visualization of ABH Genotypes,1,2777
2016-02-04,DiagrammeRsvg,Export DiagrammeR Graphviz Graphs as SVG,1,2778
2016-02-04,elexr,Load Associated Press Election Results with Elex,1,2779
2016-02-04,epandist,"Statistical Functions for the Censored and Uncensored
Epanechnikov Distribution",1,2780
2016-02-04,IFP,Identifying Functional Polymorphisms,1,2781
2016-02-04,Sky,Canopy Openness Analyzer Package,1,2782
2016-02-04,tumgr,Tumor Growth Rate Analysis,1,2783
2016-02-05,DRaWR,Discriminative Random Walk with Restart,1,2784
2016-02-05,rdian,Client Library for The Guardian,1,2785
2016-02-05,TEQR,Target Equivalence Range Design,1,2786
2016-02-05,WikipediaR,R-Based Wikipedia Client,1,2787
2016-02-07,bayesDccGarch,The Bayesian Dynamic Conditional Correlation GARCH Model,1,2788
2016-02-07,Bmix,Bayesian Sampling for Stick-Breaking Mixtures,1,2789
2016-02-07,caretEnsemble,Ensembles of Caret Models,1,2790
2016-02-07,midastouch,Multiple Imputation by Distance Aided Donor Selection,1,2791
2016-02-07,MixedDataImpute,"Missing Data Imputation for Continuous and Categorical Data
using Nonparametric Bayesian Joint Models",1,2792
2016-02-07,mpbart,Multinomial Probit Bayesian Additive Regression Trees,1,2793
2016-02-07,repmis,Miscellaneous Tools for Reproducible Research,1,2794
2016-02-07,RLogicalOps,Process Logical Operations,1,2795
2016-02-07,tgp,Bayesian Treed Gaussian Process Models,1,2796
2016-02-08,ClusterStability,"Assessment of Stability of Individual Objects or Clusters in
Partitioning Solutions",1,2797
2016-02-08,guess,Adjust Estimates of Learning for Guessing,1,2798
2016-02-08,munfold,Metric Unfolding,1,2799
2016-02-08,spgrass6,Interface Between GRASS 6+ Geographical Information System and R,1,2800
2016-02-09,cooccur,Probabilistic Species Co-Occurrence Analysis in R,1,2801
2016-02-09,FMP,Filtered Monotonic Polynomial IRT Models,1,2802
2016-02-09,latticeExtra,Extra Graphical Utilities Based on Lattice,1,2803
2016-02-09,loe,Local Ordinal Embedding,1,2804
2016-02-09,soc.ca,Specific Correspondence Analysis for the Social Sciences,1,2805
2016-02-09,Watersheds,"Spatial Watershed Aggregation and Spatial Drainage Network
Analysis",1,2806
2016-02-10,EBMAforecast,Ensemble BMA Forecasting,1,2807
2016-02-10,exploreR,Tools for Quickly Exploring Data,1,2808
2016-02-10,mvnTest,Goodness of Fit Tests for Multivariate Normality,1,2809
2016-02-11,BGPhazard,Markov Beta and Gamma Processes for Modeling Hazard Rates,1,2810
2016-02-11,ionr,Test for Indifference of Indicator,1,2811
2016-02-11,spacom,Spatially Weighted Context Data for Multilevel Modelling,1,2812
2016-02-11,starma,"Modelling Space Time AutoRegressive Moving Average (STARMA)
Processes",1,2813
2016-02-11,titrationCurves,"Acid/Base, Complexation, Redox, and Precipitation Titration
Curves",1,2814
2016-02-12,FCMapper,Fuzzy Cognitive Mapping,1,2815
2016-02-12,MCMC.OTU,"Bayesian Analysis of Multivariate Counts Data in DNA
Metabarcoding and Ecology",1,2816
2016-02-12,TeachingDemos,Demonstrations for Teaching and Learning,1,2817
2016-02-12,WaverR,Data Estimation using Weighted Averages of Multiple Regressions,1,2818
2016-02-13,BonEV,"An Improved Multiple Testing Procedure for Controlling False
Discovery Rates",1,2819
2016-02-13,TransP,Implementation of Transportation Problem Algorithms,1,2820
2016-02-14,geotech,Geotechnical Engineering,1,2821
2016-02-14,GrammR,Graphical Representation and Modeling of Metagenomic Reads,1,2822
2016-02-14,ipfp,"Fast Implementation of the Iterative Proportional Fitting
Procedure in C",1,2823
2016-02-15,faraway,Functions and Datasets for Books by Julian Faraway,1,2824
2016-02-15,fractional,Vulgar Fractions in R,1,2825
2016-02-15,noncompliance,"Causal Inference in the Presence of Treatment Noncompliance
Under the Binary Instrumental Variable Model",1,2826
2016-02-15,pdftables,Programmatic Conversion of PDF Tables,1,2827
2016-02-16,designGLMM,"Finding Optimal Block Designs for a Generalised Linear Mixed
Model",1,2828
2016-02-16,kml,K-Means for Longitudinal Data,1,2829
2016-02-16,longitudinalData,Longitudinal Data,1,2830
2016-02-16,R.methodsS3,S3 Methods Simplified,1,2831
2016-02-17,calibrar,Automated Parameter Estimation for Complex (Ecological) Models,1,2832
2016-02-17,GGEBiplotGUI,Interactive GGE Biplots in R,1,2833
2016-02-17,scenario,Construct Reduced Trees with Predefined Nodal Structures,1,2834
2016-02-18,biganalytics,Utilities for 'big.matrix' Objects from Package 'bigmemory',1,2835
2016-02-18,bigtabulate,"Table, Apply, and Split Functionality for Matrix and
'big.matrix' Objects",1,2836
2016-02-18,Familias,Probabilities for Pedigrees Given DNA Data,1,2837
2016-02-18,microbats,An Implementation of Bat Algorithm in R,1,2838
2016-02-18,minimap,Create Tile Grid Maps,1,2839
2016-02-18,openNLP,Apache OpenNLP Tools Interface,1,2840
2016-02-19,clttools,Central Limit Theorem Experiments (Theoretical and Simulation),1,2841
2016-02-19,geoaxe,Split 'Geospatial' Objects into Pieces,1,2842
2016-02-19,rfisheries,'Programmatic Interface to the 'openfisheries.org' API',1,2843
2016-02-21,ChannelAttributionApp,Shiny Web Application for the Multichannel Attribution Problem,1,2844
2016-02-21,md,"Selecting Bandwidth for Kernel Density Estimator with Minimum
Distance Method",1,2845
2016-02-21,mptools,RAMAS Metapop Tools,1,2846
2016-02-21,vudc,Visualization of Univariate Data for Comparison,1,2847
2016-02-22,lrequire,"Sources an R ""Module"" with Caching & Encapsulation, Returning
Exported Vars",1,2848
2016-02-22,MuViCP,"MultiClass Visualizable Classification using Combination of
Projections",1,2849
2016-02-22,spnet,Plotting (Social) Networks on Maps,1,2850
2016-02-22,sprm,"Sparse and Non-Sparse Partial Robust M Regression and
Classification",1,2851
2016-02-23,linERR,Linear Excess Relative Risk Model,1,2852
2016-02-23,permGPU,Using GPUs in Statistical Genomics,1,2853
2016-02-23,sensory,"Simultaneous Model-Based Clustering and Imputation via a
Progressive Expectation-Maximization Algorithm",1,2854
2016-02-24,CONDOP,Condition-Dependent Operon Predictions,1,2855
2016-02-24,GiRaF,Gibbs Random Fields Analysis,1,2856
2016-02-24,qualityTools,Statistical Methods for Quality Science,1,2857
2016-02-25,apt,Asymmetric Price Transmission,1,2858
2016-02-25,CryptRndTest,Statistical Tests for Cryptographic Randomness,1,2859
2016-02-25,erer,Empirical Research in Economics with R,1,2860
2016-02-25,Evomorph,Evolutionary Morphometric Simulation,1,2861
2016-02-25,livechatR,R Wrapper for LiveChat REST API,1,2862
2016-02-25,luzlogr,Lightweight Logging for R Scripts,1,2863
2016-02-25,PBImisc,"A Set of Datasets Used in My Classes or in the Book 'Modele
Liniowe i Mieszane w R, Wraz z Przykladami w Analizie Danych'",1,2864
2016-02-25,perARMA,Periodic Time Series Analysis,1,2865
2016-02-25,qqtest,Self Calibrating Quantile-Quantile Plots for Visual Testing,1,2866
2016-02-25,wfg,Weighted Fast Greedy Algorithm,1,2867
2016-02-26,MRH,Multi-Resolution Estimation of the Hazard Rate,1,2868
2016-02-27,repolr,Repeated Measures Proportional Odds Logistic Regression,1,2869
2016-02-28,COUSCOus,A Residue-Residue Contact Detecting Method,1,2870
2016-02-28,fastAdaboost,a Fast Implementation of Adaboost,1,2871
2016-02-28,TestScorer,"GUI for Entering Test Items and Obtaining Raw and Transformed
Scores",1,2872
2016-02-28,varian,Variability Analysis in R,1,2873
2016-02-29,LRTH,A Likelihood Ratio Test Accounting for Genetic Heterogeneity,1,2874
2016-02-29,pequod,Moderated Regression Package,1,2875
2016-02-29,planar,Multilayer Optics,1,2876
2016-02-29,PWD,"Time Series Regression Using the Power Weighted Densities (PWD)
Approach",1,2877
2016-02-29,RCA,Relational Class Analysis,1,2878
2016-02-29,RFmarkerDetector,Multivariate Analysis of Metabolomics Data using Random Forests,1,2879
2016-02-29,RYandexTranslate,R Interface to Yandex Translate API,1,2880
2016-02-29,tmpm,Trauma Mortality Prediction Model,1,2881
2016-02-29,Weighted.Desc.Stat,Weighted Descriptive Statistics,1,2882
2016-03-01,OTRselect,Variable Selection for Optimal Treatment Decision,1,2883
2016-03-02,lxb,Fast LXB File Reader,1,2884
2016-03-02,MANCIE,"Matrix Analysis and Normalization by Concordant Information
Enhancement",1,2885
2016-03-02,Rearrangement,"Monotonize Point and Interval Functional Estimates by
Rearrangement",1,2886
2016-03-02,spiders,Fits Predator Preferences Model,1,2887
2016-03-03,karaoke,Remove Vocals from a Song,1,2888
2016-03-03,lordif,"Logistic Ordinal Regression Differential Item Functioning using
IRT",1,2889
2016-03-03,ProteinDescriptors,"Generates Various Protein Descriptors for Machine Learning
Algorithms",1,2890
2016-03-03,RGraphics,"Data and Functions from the Book R Graphics, Second Edition",1,2891
2016-03-04,cdom,R Functions to Model CDOM Spectra,1,2892
2016-03-04,hda,Heteroscedastic Discriminant Analysis,1,2893
2016-03-04,Mondrian,"A Simple Graphical Representation of the Relative Occurrence and
Co-Occurrence of Events",1,2894
2016-03-04,nlmrt,Functions for Nonlinear Least Squares Solutions,1,2895
2016-03-04,resemble,"Regression and Similarity Evaluation for Memory-Based Learning
in Spectral Chemometrics",1,2896
2016-03-05,kmlShape,K-Means for Longitudinal Data using Shape-Respecting Distance,1,2897
2016-03-05,palinsol,Insolation for Palaeoclimate Studies,1,2898
2016-03-06,jrich,"Jack-Knife Support for Evolutionary Distinctiveness Indices I
and W",1,2899
2016-03-07,ccaPP,(Robust) Canonical Correlation Analysis via Projection Pursuit,1,2900
2016-03-07,dpmr,Data Package Manager for R,1,2901
2016-03-07,lmms,"Linear Mixed Effect Model Splines for Modelling and Analysis of
Time Course Data",1,2902
2016-03-07,modes,"Find the Modes and Assess the Modality of Complex and Mixture
Distributions, Especially with Big Datasets",1,2903
2016-03-08,braidrm,Fitting Dose Response with the BRAID Combined Action Model,1,2904
2016-03-08,OmicKriging,Poly-Omic Prediction of Complex TRaits,1,2905
2016-03-08,ProbitSpatial,"Probit with Spatial Dependence, SAR and SEM Models",1,2906
2016-03-08,scrubr,Clean Biological Occurrence Records,1,2907
2016-03-09,BBEST,Bayesian Estimation of Incoherent Neutron Scattering Backgrounds,1,2908
2016-03-09,carcass,Estimation of the Number of Fatalities from Carcass Searches,1,2909
2016-03-09,digitalPCR,Estimate Copy Number for Digital PCR,1,2910
2016-03-09,NIPTeR,"Fast and Accurate Trisomy Prediction in Non-Invasive Prenatal
Testing",1,2911
2016-03-09,regsel,Variable Selection and Regression,1,2912
2016-03-09,shrink,"Global, Parameterwise and Joint Shrinkage Factor Estimation",1,2913
2016-03-10,DCODE,"List Linear n-Peptide Constraints for Overlapping Protein
Regions",1,2914
